,order_id,customer_id,product_id,quantity,order_date,price,Total,year
815,O00816,C0395,P025,5,2022-12-31,576.6,2883.0,2022
816,O00817,C0173,P087,2,2022-12-22,585.47,1170.94,2022
817,O00818,C0161,P071,1,2022-12-03,115.08,115.08,2022
818,O00819,C0345,P002,1,2022-12-22,56.56,56.56,2022
819,O00820,C0007,P053,1,2022-12-21,629.57,629.57,2022
820,O00821,C0269,P014,4,2022-12-18,414.78,1659.12,2022
821,O00822,C0180,P029,3,2022-12-26,205.62,616.86,2022
822,O00823,C0129,P025,1,2022-12-19,576.6,576.6,2022
823,O00824,C0013,P080,1,2022-12-10,642.94,642.94,2022
824,O00825,C0030,P077,2,2022-12-20,233.11,466.22,2022
825,O00826,C0487,P077,1,2022-12-02,233.11,233.11,2022
826,O00827,C0363,P016,1,2022-12-29,929.88,929.88,2022
827,O00828,C0439,P078,2,2022-12-11,723.64,1447.28,2022
828,O00829,C0373,P033,4,2023-01-22,666.87,2667.48,2023
829,O00830,C0010,P064,2,2023-01-25,745.23,1490.46,2023
830,O00831,C0335,P082,1,2023-01-29,545.01,545.01,2023
831,O00832,C0478,P005,4,2023-01-21,68.06,272.24,2023
832,O00833,C0137,P020,3,2023-01-19,732.21,2196.63,2023
833,O00834,C0464,P051,5,2023-01-26,121.31,606.55,2023
834,O00835,C0002,P066,4,2023-01-31,572.04,2288.16,2023
835,O00836,C0245,P056,4,2023-01-06,795.06,3180.24,2023
836,O00837,C0433,P094,1,2023-01-29,613.4,613.4,2023
837,O00838,C0277,P029,1,2023-01-04,205.62,205.62,2023
838,O00839,C0197,P089,4,2023-01-23,464.7,1858.8,2023
839,O00840,C0063,P073,5,2023-01-06,131.85,659.25,2023
840,O00841,C0479,P046,3,2023-01-09,900.08,2700.2400000000002,2023
841,O00842,C0350,P039,4,2023-01-10,441.94,1767.76,2023
842,O00843,C0029,P081,1,2023-01-15,695.48,695.48,2023
843,O00844,C0188,P069,3,2023-01-22,345.37,1036.1100000000001,2023
844,O00845,C0042,P059,3,2023-01-30,894.42,2683.2599999999998,2023
845,O00846,C0332,P026,2,2023-01-03,842.62,1685.24,2023
846,O00847,C0284,P006,4,2023-01-21,990.01,3960.04,2023
847,O00848,C0339,P025,3,2023-01-15,576.6,1729.8000000000002,2023
848,O00849,C0357,P050,1,2023-01-30,626.12,626.12,2023
849,O00850,C0323,P089,3,2023-01-09,464.7,1394.1,2023
850,O00851,C0250,P011,4,2023-01-25,761.43,3045.72,2023
851,O00852,C0377,P025,2,2023-01-14,576.6,1153.2,2023
852,O00853,C0019,P025,1,2023-01-23,576.6,576.6,2023
853,O00854,C0369,P076,2,2023-01-29,154.17,308.34,2023
854,O00855,C0251,P050,1,2023-01-22,626.12,626.12,2023
855,O00856,C0406,P070,3,2023-01-25,822.15,2466.45,2023
856,O00857,C0256,P069,4,2023-01-25,345.37,1381.48,2023
857,O00858,C0495,P003,1,2023-01-11,339.92,339.92,2023
858,O00859,C0174,P008,3,2023-01-09,810.83,2432.4900000000002,2023
859,O00860,C0404,P093,1,2023-01-06,508.36,508.36,2023
860,O00861,C0208,P016,2,2023-01-25,929.88,1859.76,2023
861,O00862,C0414,P084,5,2023-01-03,348.97,1744.8500000000001,2023
862,O00863,C0235,P087,5,2023-01-09,585.47,2927.3500000000004,2023
863,O00864,C0077,P095,5,2023-01-25,23.02,115.1,2023
864,O00865,C0120,P010,1,2023-01-02,683.1,683.1,2023
865,O00866,C0377,P019,4,2023-01-13,128.68,514.72,2023
866,O00867,C0335,P003,4,2023-01-13,339.92,1359.68,2023
867,O00868,C0465,P080,1,2023-01-11,642.94,642.94,2023
868,O00869,C0125,P090,2,2023-01-02,947.55,1895.1,2023
869,O00870,C0008,P023,1,2023-01-09,71.16,71.16,2023
870,O00871,C0464,P040,1,2023-01-31,380.06,380.06,2023
871,O00872,C0234,P079,2,2023-01-27,721.44,1442.88,2023
872,O00873,C0428,P076,1,2023-01-09,154.17,154.17,2023
873,O00874,C0419,P014,1,2023-01-06,414.78,414.78,2023
874,O00875,C0255,P077,5,2023-01-15,233.11,1165.5500000000002,2023
875,O00876,C0113,P009,2,2023-01-03,258.37,516.74,2023
876,O00877,C0219,P044,4,2023-01-16,505.21,2020.84,2023
877,O00878,C0167,P016,5,2023-01-30,929.88,4649.4,2023
878,O00879,C0280,P018,3,2023-01-07,965.2,2895.6000000000004,2023
879,O00880,C0429,P028,1,2023-01-20,796.29,796.29,2023
880,O00881,C0304,P023,3,2023-01-13,71.16,213.48,2023
881,O00882,C0033,P016,3,2023-01-06,929.88,2789.64,2023
882,O00883,C0073,P097,4,2023-01-21,932.46,3729.84,2023
883,O00884,C0087,P090,3,2023-01-16,947.55,2842.6499999999996,2023
884,O00885,C0284,P022,4,2023-01-04,185.33,741.32,2023
885,O00886,C0125,P075,1,2023-01-05,798.31,798.31,2023
886,O00887,C0069,P013,5,2023-01-18,474.22,2371.1000000000004,2023
887,O00888,C0193,P100,2,2023-01-25,922.89,1845.78,2023
888,O00889,C0009,P063,1,2023-01-14,252.25,252.25,2023
889,O00890,C0004,P001,2,2023-01-07,534.93,1069.86,2023
890,O00891,C0475,P012,5,2023-01-20,597.66,2988.2999999999997,2023
891,O00892,C0455,P037,4,2023-01-21,395.48,1581.92,2023
892,O00893,C0356,P099,4,2023-01-04,698.17,2792.68,2023
893,O00894,C0355,P017,2,2023-01-30,831.47,1662.94,2023
894,O00895,C0074,P082,3,2023-01-15,545.01,1635.03,2023
895,O00896,C0268,P058,4,2023-01-23,535.79,2143.16,2023
896,O00897,C0123,P023,5,2023-01-09,71.16,355.79999999999995,2023
897,O00898,C0355,P005,5,2023-01-04,68.06,340.3,2023
898,O00899,C0093,P092,4,2023-01-02,588.3,2353.2,2023
899,O00900,C0314,P012,3,2023-01-03,597.66,1792.98,2023
900,O00901,C0179,P054,1,2023-01-03,338.23,338.23,2023
901,O00902,C0286,P031,2,2023-01-19,168.44,336.88,2023
902,O00903,C0297,P042,4,2023-02-17,304.87,1219.48,2023
903,O00904,C0102,P096,3,2023-02-04,872.76,2618.2799999999997,2023
904,O00905,C0118,P100,1,2023-02-20,922.89,922.89,2023
905,O00906,C0167,P030,1,2023-02-12,167.84,167.84,2023
906,O00907,C0122,P095,4,2023-02-28,23.02,92.08,2023
907,O00908,C0446,P026,4,2023-02-25,842.62,3370.48,2023
908,O00909,C0457,P029,1,2023-02-18,205.62,205.62,2023
909,O00910,C0242,P075,4,2023-02-17,798.31,3193.24,2023
910,O00911,C0028,P056,2,2023-02-08,795.06,1590.12,2023
911,O00912,C0111,P079,4,2023-02-15,721.44,2885.76,2023
912,O00913,C0092,P050,3,2023-02-25,626.12,1878.3600000000001,2023
913,O00914,C0070,P059,2,2023-02-21,894.42,1788.84,2023
914,O00915,C0324,P046,3,2023-02-22,900.08,2700.2400000000002,2023
915,O00916,C0104,P043,2,2023-02-07,748.87,1497.74,2023
916,O00917,C0017,P089,5,2023-02-09,464.7,2323.5,2023
917,O00918,C0031,P036,2,2023-02-02,877.81,1755.62,2023
918,O00919,C0057,P060,4,2023-02-07,789.65,3158.6,2023
919,O00920,C0215,P022,3,2023-02-04,185.33,555.99,2023
920,O00921,C0113,P038,5,2023-02-26,817.52,4087.6,2023
921,O00922,C0081,P082,5,2023-02-05,545.01,2725.05,2023
922,O00923,C0464,P022,5,2023-02-22,185.33,926.6500000000001,2023
923,O00924,C0497,P071,2,2023-02-28,115.08,230.16,2023
924,O00925,C0045,P053,5,2023-02-16,629.57,3147.8500000000004,2023
925,O00926,C0251,P028,5,2023-02-16,796.29,3981.45,2023
926,O00927,C0243,P060,3,2023-02-06,789.65,2368.95,2023
927,O00928,C0008,P094,4,2023-02-06,613.4,2453.6,2023
928,O00929,C0377,P032,2,2023-02-22,815.5,1631.0,2023
929,O00930,C0168,P056,5,2023-02-02,795.06,3975.2999999999997,2023
930,O00931,C0114,P076,2,2023-02-02,154.17,308.34,2023
931,O00932,C0468,P074,1,2023-02-21,400.3,400.3,2023
932,O00933,C0214,P006,1,2023-02-12,990.01,990.01,2023
933,O00934,C0241,P094,5,2023-02-10,613.4,3067.0,2023
934,O00935,C0018,P055,5,2023-02-07,143.58,717.9000000000001,2023
935,O00936,C0202,P062,1,2023-02-14,315.16,315.16,2023
936,O00937,C0232,P064,2,2023-02-09,745.23,1490.46,2023
937,O00938,C0043,P072,1,2023-02-11,847.22,847.22,2023
938,O00939,C0355,P094,4,2023-02-20,613.4,2453.6,2023
939,O00940,C0487,P028,2,2023-02-26,796.29,1592.58,2023
940,O00941,C0184,P038,2,2023-02-25,817.52,1635.04,2023
941,O00942,C0332,P012,1,2023-02-15,597.66,597.66,2023
942,O00943,C0246,P086,3,2023-02-02,908.91,2726.73,2023
943,O00944,C0083,P091,4,2023-02-04,157.58,630.32,2023
944,O00945,C0440,P074,5,2023-02-24,400.3,2001.5,2023
945,O00946,C0013,P059,4,2023-02-02,894.42,3577.68,2023
946,O00947,C0396,P018,4,2023-02-18,965.2,3860.8,2023
947,O00948,C0095,P048,4,2023-02-06,545.84,2183.36,2023
948,O00949,C0361,P082,1,2023-02-06,545.01,545.01,2023
949,O00950,C0441,P081,1,2023-02-26,695.48,695.48,2023
950,O00951,C0198,P089,3,2023-02-01,464.7,1394.1,2023
951,O00952,C0272,P005,3,2023-02-16,68.06,204.18,2023
952,O00953,C0219,P097,3,2023-02-17,932.46,2797.38,2023
953,O00954,C0358,P079,5,2023-02-04,721.44,3607.2000000000003,2023
954,O00955,C0295,P027,1,2023-02-03,144.07,144.07,2023
955,O00956,C0318,P043,1,2023-02-08,748.87,748.87,2023
956,O00957,C0264,P087,3,2023-02-24,585.47,1756.41,2023
957,O00958,C0455,P007,1,2023-02-15,325.74,325.74,2023
958,O00959,C0197,P047,4,2023-02-19,386.97,1547.88,2023
959,O00960,C0448,P027,5,2023-03-02,144.07,720.3499999999999,2023
960,O00961,C0488,P081,1,2023-03-12,695.48,695.48,2023
961,O00962,C0151,P054,5,2023-03-12,338.23,1691.15,2023
962,O00963,C0478,P017,4,2023-03-06,831.47,3325.88,2023
963,O00964,C0178,P054,4,2023-03-21,338.23,1352.92,2023
964,O00965,C0378,P083,1,2023-03-18,255.54,255.54,2023
965,O00966,C0150,P025,1,2023-03-23,576.6,576.6,2023
966,O00967,C0012,P030,5,2023-03-03,167.84,839.2,2023
967,O00968,C0331,P043,4,2023-03-18,748.87,2995.48,2023
968,O00969,C0297,P044,3,2023-03-23,505.21,1515.6299999999999,2023
969,O00970,C0249,P076,5,2023-03-25,154.17,770.8499999999999,2023
970,O00971,C0432,P071,4,2023-03-07,115.08,460.32,2023
971,O00972,C0235,P039,5,2023-03-05,441.94,2209.7,2023
972,O00973,C0068,P040,2,2023-03-11,380.06,760.12,2023
973,O00974,C0405,P034,2,2023-03-08,525.45,1050.9,2023
974,O00975,C0248,P048,3,2023-03-18,545.84,1637.52,2023
975,O00976,C0395,P007,2,2023-03-04,325.74,651.48,2023
976,O00977,C0181,P037,4,2023-03-21,395.48,1581.92,2023
977,O00978,C0490,P022,5,2023-03-16,185.33,926.6500000000001,2023
978,O00979,C0474,P021,5,2023-03-24,938.65,4693.25,2023
979,O00980,C0147,P024,2,2023-03-31,742.42,1484.84,2023
980,O00981,C0430,P091,2,2023-03-25,157.58,315.16,2023
981,O00982,C0083,P031,1,2023-03-19,168.44,168.44,2023
982,O00983,C0022,P041,5,2023-03-28,465.37,2326.85,2023
983,O00984,C0065,P057,3,2023-03-31,621.97,1865.91,2023
984,O00985,C0190,P024,2,2023-03-23,742.42,1484.84,2023
985,O00986,C0288,P091,1,2023-03-07,157.58,157.58,2023
986,O00987,C0341,P041,3,2023-03-25,465.37,1396.1100000000001,2023
987,O00988,C0076,P048,4,2023-03-24,545.84,2183.36,2023
988,O00989,C0277,P021,5,2023-03-25,938.65,4693.25,2023
989,O00990,C0155,P016,1,2023-03-08,929.88,929.88,2023
990,O00991,C0208,P064,2,2023-03-11,745.23,1490.46,2023
991,O00992,C0486,P059,3,2023-03-12,894.42,2683.2599999999998,2023
992,O00993,C0080,P001,5,2023-03-29,534.93,2674.6499999999996,2023
993,O00994,C0500,P065,3,2023-03-09,38.36,115.08,2023
994,O00995,C0332,P091,3,2023-03-17,157.58,472.74,2023
995,O00996,C0243,P038,5,2023-03-22,817.52,4087.6,2023
996,O00997,C0342,P019,5,2023-03-14,128.68,643.4000000000001,2023
997,O00998,C0374,P057,3,2023-03-09,621.97,1865.91,2023
998,O00999,C0353,P015,4,2023-03-02,352.12,1408.48,2023
999,O01000,C0461,P006,2,2023-03-03,990.01,1980.02,2023
1000,O01001,C0348,P071,1,2023-03-12,115.08,115.08,2023
1001,O01002,C0158,P004,4,2023-03-12,138.74,554.96,2023
1002,O01003,C0317,P029,4,2023-03-15,205.62,822.48,2023
1003,O01004,C0183,P012,3,2023-03-16,597.66,1792.98,2023
1004,O01005,C0029,P078,2,2023-03-17,723.64,1447.28,2023
1005,O01006,C0299,P068,2,2023-03-17,877.38,1754.76,2023
1006,O01007,C0401,P099,3,2023-03-27,698.17,2094.5099999999998,2023
1007,O01008,C0101,P003,1,2023-03-04,339.92,339.92,2023
1008,O01009,C0276,P058,1,2023-03-16,535.79,535.79,2023
1009,O01010,C0500,P066,4,2023-03-23,572.04,2288.16,2023
1010,O01011,C0100,P063,3,2023-03-18,252.25,756.75,2023
1011,O01012,C0309,P078,5,2023-03-22,723.64,3618.2,2023
1012,O01013,C0484,P008,3,2023-03-27,810.83,2432.4900000000002,2023
1013,O01014,C0204,P019,4,2023-03-18,128.68,514.72,2023
1014,O01015,C0190,P050,3,2023-03-29,626.12,1878.3600000000001,2023
1015,O01016,C0007,P037,3,2023-03-10,395.48,1186.44,2023
1016,O01017,C0180,P040,4,2023-03-15,380.06,1520.24,2023
1017,O01018,C0448,P072,1,2023-03-20,847.22,847.22,2023
1018,O01019,C0111,P094,4,2023-03-12,613.4,2453.6,2023
1019,O01020,C0380,P054,4,2023-03-26,338.23,1352.92,2023
1020,O01021,C0148,P021,4,2023-03-22,938.65,3754.6,2023
1021,O01022,C0374,P054,2,2023-03-31,338.23,676.46,2023
1022,O01023,C0428,P076,5,2023-03-23,154.17,770.8499999999999,2023
1023,O01024,C0045,P019,2,2023-03-26,128.68,257.36,2023
1024,O01025,C0156,P061,5,2023-03-31,155.92,779.5999999999999,2023
1025,O01026,C0172,P009,5,2023-03-29,258.37,1291.85,2023
1026,O01027,C0388,P049,1,2023-03-03,906.94,906.94,2023
1027,O01028,C0004,P053,3,2023-03-07,629.57,1888.71,2023
1028,O01029,C0213,P023,5,2023-03-29,71.16,355.79999999999995,2023
1029,O01030,C0237,P091,5,2023-03-29,157.58,787.9000000000001,2023
1030,O01031,C0387,P018,2,2023-03-15,965.2,1930.4,2023
1031,O01032,C0096,P049,3,2023-03-03,906.94,2720.82,2023
1032,O01033,C0284,P063,1,2023-03-03,252.25,252.25,2023
1033,O01034,C0422,P039,5,2023-03-13,441.94,2209.7,2023
1034,O01035,C0156,P064,5,2023-03-29,745.23,3726.15,2023
1035,O01036,C0379,P060,2,2023-03-06,789.65,1579.3,2023
1036,O01037,C0014,P001,2,2023-03-10,534.93,1069.86,2023
1037,O01038,C0135,P039,4,2023-03-31,441.94,1767.76,2023
1038,O01039,C0064,P084,3,2023-03-31,348.97,1046.91,2023
1039,O01040,C0214,P023,4,2023-03-03,71.16,284.64,2023
1040,O01041,C0465,P089,2,2023-03-04,464.7,929.4,2023
1041,O01042,C0015,P016,3,2023-03-06,929.88,2789.64,2023
1042,O01043,C0253,P009,5,2023-03-09,258.37,1291.85,2023
1043,O01044,C0382,P047,5,2023-03-04,386.97,1934.8500000000001,2023
1044,O01045,C0247,P073,4,2023-03-23,131.85,527.4,2023
1045,O01046,C0445,P034,4,2023-03-05,525.45,2101.8,2023
1046,O01047,C0499,P089,1,2023-03-16,464.7,464.7,2023
1047,O01048,C0192,P066,5,2023-03-05,572.04,2860.2,2023
1048,O01049,C0050,P069,5,2023-04-28,345.37,1726.85,2023
1049,O01050,C0181,P019,1,2023-04-09,128.68,128.68,2023
1050,O01051,C0071,P067,3,2023-04-06,763.65,2290.95,2023
1051,O01052,C0191,P100,4,2023-04-19,922.89,3691.56,2023
1052,O01053,C0211,P044,2,2023-04-02,505.21,1010.42,2023
1053,O01054,C0053,P028,2,2023-04-05,796.29,1592.58,2023
1054,O01055,C0258,P029,2,2023-04-11,205.62,411.24,2023
1055,O01056,C0408,P072,5,2023-04-15,847.22,4236.1,2023
1056,O01057,C0354,P068,5,2023-04-29,877.38,4386.9,2023
1057,O01058,C0365,P071,1,2023-04-23,115.08,115.08,2023
1058,O01059,C0214,P059,1,2023-04-05,894.42,894.42,2023
1059,O01060,C0060,P017,1,2023-04-12,831.47,831.47,2023
1060,O01061,C0246,P045,3,2023-04-06,236.05,708.1500000000001,2023
1061,O01062,C0354,P047,2,2023-04-02,386.97,773.94,2023
1062,O01063,C0419,P057,5,2023-04-09,621.97,3109.8500000000004,2023
1063,O01064,C0268,P098,3,2023-04-12,567.31,1701.9299999999998,2023
1064,O01065,C0089,P091,3,2023-04-14,157.58,472.74,2023
1065,O01066,C0015,P096,1,2023-04-21,872.76,872.76,2023
1066,O01067,C0114,P017,2,2023-04-30,831.47,1662.94,2023
1067,O01068,C0353,P030,3,2023-04-12,167.84,503.52,2023
1068,O01069,C0065,P027,2,2023-04-02,144.07,288.14,2023
1069,O01070,C0041,P055,1,2023-04-10,143.58,143.58,2023
1070,O01071,C0040,P003,4,2023-04-10,339.92,1359.68,2023
1071,O01072,C0388,P056,1,2023-04-17,795.06,795.06,2023
1072,O01073,C0101,P014,1,2023-04-21,414.78,414.78,2023
1073,O01074,C0407,P085,5,2023-04-30,185.69,928.45,2023
1074,O01075,C0304,P008,4,2023-04-03,810.83,3243.32,2023
1075,O01076,C0061,P033,1,2023-04-17,666.87,666.87,2023
1076,O01077,C0034,P039,1,2023-04-07,441.94,441.94,2023
1077,O01078,C0387,P013,1,2023-04-25,474.22,474.22,2023
1078,O01079,C0472,P078,2,2023-04-21,723.64,1447.28,2023
1079,O01080,C0301,P026,2,2023-04-06,842.62,1685.24,2023
1080,O01081,C0344,P045,1,2023-04-25,236.05,236.05,2023
1081,O01082,C0047,P019,3,2023-04-04,128.68,386.04,2023
1082,O01083,C0486,P075,3,2023-04-20,798.31,2394.93,2023
1083,O01084,C0181,P021,5,2023-04-25,938.65,4693.25,2023
1084,O01085,C0400,P094,5,2023-04-06,613.4,3067.0,2023
1085,O01086,C0124,P065,5,2023-04-18,38.36,191.8,2023
1086,O01087,C0035,P013,5,2023-04-11,474.22,2371.1000000000004,2023
1087,O01088,C0391,P002,5,2023-04-28,56.56,282.8,2023
1088,O01089,C0112,P092,2,2023-04-11,588.3,1176.6,2023
1089,O01090,C0494,P037,2,2023-04-27,395.48,790.96,2023
1090,O01091,C0462,P097,5,2023-04-28,932.46,4662.3,2023
1091,O01092,C0003,P093,1,2023-04-22,508.36,508.36,2023
1092,O01093,C0474,P028,5,2023-04-26,796.29,3981.45,2023
1093,O01094,C0436,P091,4,2023-04-10,157.58,630.32,2023
1094,O01095,C0188,P090,5,2023-04-09,947.55,4737.75,2023
1095,O01096,C0095,P057,1,2023-04-22,621.97,621.97,2023
1096,O01097,C0093,P046,4,2023-04-23,900.08,3600.32,2023
1097,O01098,C0218,P028,5,2023-04-23,796.29,3981.45,2023
1098,O01099,C0117,P053,1,2023-04-12,629.57,629.57,2023
1099,O01100,C0208,P063,5,2023-05-11,252.25,1261.25,2023
1100,O01101,C0143,P019,4,2023-05-04,128.68,514.72,2023
1101,O01102,C0056,P016,3,2023-05-15,929.88,2789.64,2023
1102,O01103,C0251,P064,2,2023-05-04,745.23,1490.46,2023
1103,O01104,C0322,P018,1,2023-05-17,965.2,965.2,2023
1104,O01105,C0051,P095,1,2023-05-05,23.02,23.02,2023
1105,O01106,C0426,P009,4,2023-05-16,258.37,1033.48,2023
1106,O01107,C0348,P004,2,2023-05-25,138.74,277.48,2023
1107,O01108,C0196,P078,3,2023-05-12,723.64,2170.92,2023
1108,O01109,C0079,P039,5,2023-05-23,441.94,2209.7,2023
1109,O01110,C0320,P013,1,2023-05-10,474.22,474.22,2023
1110,O01111,C0339,P097,5,2023-05-18,932.46,4662.3,2023
1111,O01112,C0393,P064,4,2023-05-24,745.23,2980.92,2023
1112,O01113,C0104,P038,4,2023-05-02,817.52,3270.08,2023
1113,O01114,C0252,P065,3,2023-05-03,38.36,115.08,2023
1114,O01115,C0278,P044,5,2023-05-11,505.21,2526.0499999999997,2023
1115,O01116,C0280,P003,1,2023-05-16,339.92,339.92,2023
1116,O01117,C0221,P016,4,2023-05-04,929.88,3719.52,2023
1117,O01118,C0231,P041,4,2023-05-13,465.37,1861.48,2023
1118,O01119,C0227,P059,1,2023-05-10,894.42,894.42,2023
1119,O01120,C0017,P023,5,2023-05-15,71.16,355.79999999999995,2023
1120,O01121,C0338,P100,3,2023-05-20,922.89,2768.67,2023
1121,O01122,C0453,P091,2,2023-05-24,157.58,315.16,2023
1122,O01123,C0252,P056,2,2023-05-10,795.06,1590.12,2023
1123,O01124,C0160,P092,4,2023-05-22,588.3,2353.2,2023
1124,O01125,C0250,P098,1,2023-05-27,567.31,567.31,2023
1125,O01126,C0292,P087,4,2023-05-15,585.47,2341.88,2023
1126,O01127,C0338,P071,5,2023-05-08,115.08,575.4,2023
1127,O01128,C0293,P061,4,2023-05-18,155.92,623.68,2023
1128,O01129,C0288,P021,5,2023-05-14,938.65,4693.25,2023
1129,O01130,C0029,P051,3,2023-05-10,121.31,363.93,2023
1130,O01131,C0254,P076,4,2023-05-28,154.17,616.68,2023
1131,O01132,C0316,P087,3,2023-05-14,585.47,1756.41,2023
1132,O01133,C0393,P037,3,2023-05-07,395.48,1186.44,2023
1133,O01134,C0032,P004,5,2023-05-28,138.74,693.7,2023
1134,O01135,C0024,P017,3,2023-05-03,831.47,2494.41,2023
1135,O01136,C0179,P095,5,2023-05-29,23.02,115.1,2023
1136,O01137,C0014,P098,3,2023-05-27,567.31,1701.9299999999998,2023
1137,O01138,C0195,P013,4,2023-05-26,474.22,1896.88,2023
1138,O01139,C0177,P046,4,2023-05-16,900.08,3600.32,2023
1139,O01140,C0180,P008,2,2023-05-31,810.83,1621.66,2023
1140,O01141,C0127,P031,3,2023-05-22,168.44,505.32,2023
1141,O01142,C0304,P011,1,2023-05-12,761.43,761.43,2023
1142,O01143,C0445,P040,1,2023-05-06,380.06,380.06,2023
1143,O01144,C0173,P022,1,2023-05-01,185.33,185.33,2023
1144,O01145,C0276,P042,1,2023-05-22,304.87,304.87,2023
1145,O01146,C0236,P085,4,2023-05-16,185.69,742.76,2023
1146,O01147,C0291,P066,4,2023-05-22,572.04,2288.16,2023
1147,O01148,C0137,P003,4,2023-05-04,339.92,1359.68,2023
1148,O01149,C0302,P003,3,2023-05-13,339.92,1019.76,2023
1149,O01150,C0194,P074,4,2023-05-15,400.3,1601.2,2023
1150,O01151,C0166,P074,1,2023-05-17,400.3,400.3,2023
1151,O01152,C0414,P063,1,2023-05-22,252.25,252.25,2023
1152,O01153,C0354,P087,2,2023-05-22,585.47,1170.94,2023
1153,O01154,C0173,P064,5,2023-05-03,745.23,3726.15,2023
1154,O01155,C0416,P098,3,2023-05-04,567.31,1701.9299999999998,2023
1155,O01156,C0086,P079,3,2023-05-05,721.44,2164.32,2023
1156,O01157,C0187,P056,2,2023-05-13,795.06,1590.12,2023
1157,O01158,C0255,P082,1,2023-05-13,545.01,545.01,2023
1158,O01159,C0431,P069,2,2023-05-23,345.37,690.74,2023
1159,O01160,C0148,P034,1,2023-05-19,525.45,525.45,2023
1160,O01161,C0153,P074,4,2023-05-04,400.3,1601.2,2023
1161,O01162,C0412,P029,5,2023-05-24,205.62,1028.1,2023
1162,O01163,C0381,P012,5,2023-05-30,597.66,2988.2999999999997,2023
1163,O01164,C0049,P076,3,2023-05-29,154.17,462.51,2023
1164,O01165,C0140,P009,5,2023-05-06,258.37,1291.85,2023
1165,O01166,C0411,P068,4,2023-05-03,877.38,3509.52,2023
1166,O01167,C0219,P027,3,2023-05-12,144.07,432.21,2023
1167,O01168,C0408,P010,3,2023-05-07,683.1,2049.3,2023
1168,O01169,C0259,P039,4,2023-05-11,441.94,1767.76,2023
1169,O01170,C0340,P070,3,2023-05-07,822.15,2466.45,2023
1170,O01171,C0103,P054,4,2023-05-20,338.23,1352.92,2023
1171,O01172,C0129,P080,5,2023-05-28,642.94,3214.7000000000003,2023
1172,O01173,C0233,P086,5,2023-05-13,908.91,4544.55,2023
1173,O01174,C0093,P003,5,2023-05-04,339.92,1699.6000000000001,2023
1174,O01175,C0442,P024,5,2023-05-08,742.42,3712.1,2023
1175,O01176,C0256,P028,4,2023-05-27,796.29,3185.16,2023
1176,O01177,C0138,P082,5,2023-05-14,545.01,2725.05,2023
1177,O01178,C0415,P079,4,2023-05-24,721.44,2885.76,2023
1178,O01179,C0479,P073,1,2023-05-16,131.85,131.85,2023
1179,O01180,C0268,P026,3,2023-05-09,842.62,2527.86,2023
1180,O01181,C0237,P019,2,2023-05-25,128.68,257.36,2023
1181,O01182,C0078,P096,3,2023-05-23,872.76,2618.2799999999997,2023
1182,O01183,C0433,P056,4,2023-05-25,795.06,3180.24,2023
1183,O01184,C0164,P009,2,2023-05-19,258.37,516.74,2023
1184,O01185,C0434,P053,3,2023-05-19,629.57,1888.71,2023
1185,O01186,C0422,P037,2,2023-05-09,395.48,790.96,2023
1186,O01187,C0132,P088,5,2023-05-25,403.85,2019.25,2023
1187,O01188,C0121,P052,2,2023-05-26,940.13,1880.26,2023
1188,O01189,C0059,P020,2,2023-05-26,732.21,1464.42,2023
1189,O01190,C0015,P032,3,2023-05-21,815.5,2446.5,2023
1190,O01191,C0238,P063,5,2023-05-31,252.25,1261.25,2023
1191,O01192,C0224,P055,1,2023-05-13,143.58,143.58,2023
1192,O01193,C0104,P021,3,2023-05-12,938.65,2815.95,2023
1193,O01194,C0070,P004,3,2023-05-16,138.74,416.22,2023
1194,O01195,C0405,P036,5,2023-05-22,877.81,4389.049999999999,2023
1195,O01196,C0091,P083,1,2023-05-20,255.54,255.54,2023
1196,O01197,C0494,P093,4,2023-05-31,508.36,2033.44,2023
1197,O01198,C0410,P007,2,2023-06-01,325.74,651.48,2023
1198,O01199,C0130,P071,4,2023-06-02,115.08,460.32,2023
1199,O01200,C0159,P082,3,2023-06-28,545.01,1635.03,2023
1200,O01201,C0463,P088,1,2023-06-29,403.85,403.85,2023
1201,O01202,C0274,P031,4,2023-06-03,168.44,673.76,2023
1202,O01203,C0199,P002,4,2023-06-11,56.56,226.24,2023
1203,O01204,C0475,P033,3,2023-06-20,666.87,2000.6100000000001,2023
1204,O01205,C0047,P097,2,2023-06-10,932.46,1864.92,2023
1205,O01206,C0153,P027,2,2023-06-28,144.07,288.14,2023
1206,O01207,C0469,P057,3,2023-06-03,621.97,1865.91,2023
1207,O01208,C0451,P099,4,2023-06-29,698.17,2792.68,2023
1208,O01209,C0405,P005,3,2023-06-14,68.06,204.18,2023
1209,O01210,C0444,P011,4,2023-06-29,761.43,3045.72,2023
1210,O01211,C0242,P095,4,2023-06-12,23.02,92.08,2023
1211,O01212,C0475,P043,4,2023-06-22,748.87,2995.48,2023
1212,O01213,C0449,P013,2,2023-06-22,474.22,948.44,2023
1213,O01214,C0358,P034,5,2023-06-29,525.45,2627.25,2023
1214,O01215,C0034,P046,4,2023-06-03,900.08,3600.32,2023
1215,O01216,C0309,P094,5,2023-06-13,613.4,3067.0,2023
1216,O01217,C0378,P042,4,2023-06-27,304.87,1219.48,2023
1217,O01218,C0356,P004,1,2023-06-24,138.74,138.74,2023
